window,target,n_obs,n_positive,base_rate_pct,mhi_d1_pct,mhi_d10_pct,mhi_spread_pp,mhi_monotonic,mhi_inversions,g_d1_pct,g_d10_pct,g_spread_pp,g_monotonic,tx_d1_pct,tx_d10_pct,tx_spread_pp,tx_monotonic,sb_hi_n,sb_lo_n,sb_hi_rate_pct,sb_lo_rate_pct,sb_lift
A_GFC,failure_within_8q,228040,3944,1.7295211366426941,1.4882781631398718,7.170457539299201,5.682179376159329,0,3,0.10079761591725832,13.078541374474053,12.977743758556795,1,0.7291895453547111,11.035937088129339,10.306747542774628,0,63356,12901,1.7014963065850117,5.0306177815673205,0.3382281024846415
A_GFC,texas_distress_4q,228040,4012,1.7593404665848096,1.5409605759943805,8.096952665320103,6.555992089325723,0,3,0.017530020159523183,14.75718793828892,14.739657918129398,0,0.013178124313639359,16.13215007468588,16.11897195037224,0,63356,12901,2.034535008523265,6.084799627935819,0.3343635177701738
B_PostCrisis,failure_within_8q,171664,350,0.20388666231708455,0.017468265983463373,1.3626040878122634,1.3451358218288,0,2,0.052386495925494755,1.816170906339135,1.7637844104136402,0,0.15177164205241958,1.5355870847200326,1.383815442667613,0,29745,5964,0.20843839300722808,0.31857813547954394,0.6542771452079517
B_PostCrisis,texas_distress_4q,171664,1051,0.6122425202721595,0.29113776639105626,4.157689396145112,3.8665516297540554,0,2,0.0640279394644936,5.186564992141568,5.122537052677074,0,0.011674741696339967,6.083960997255795,6.072286255559455,0,29745,5964,1.059001512859304,1.5928906773977198,0.6648300023887251
C_Recent,failure_within_8q,114781,84,0.07318284385046306,0.09575208913649025,0.2437962559860688,0.14804416684957855,0,5,0.05222386630690225,0.3221312902664113,0.26990742395950906,0,0.06986289407038686,0.22711390635918935,0.1572510122888025,0,9570,2103,0.1671891327063741,0.1902044698050404,0.8789968652037619
C_Recent,texas_distress_4q,114781,32,0.02787917860970021,0.034818941504178275,0.1218981279930344,0.08707918648885613,0,4,0.0,0.1915375239421905,0.1915375239421905,0,0.03493144703519343,0.2445842068483578,0.20965275981316436,0,9570,2103,0.11494252873563218,0.42796005706134094,0.2685823754789272
Full,failure_within_8q,1131904,4574,0.40409787402465225,0.32360170465597426,1.7456204734575491,1.4220187688015749,0,2,0.037085110328203226,3.0528351539663894,3.015750043638186,0,0.19036993748782516,2.5335848321422563,2.343214894654431,0,222381,29209,0.5526551279111075,2.39309801773426,0.23093710488062286
Full,texas_distress_4q,1131904,7161,0.6326508255117042,0.43058478187830457,3.397504487854054,2.9669197059757497,0,3,0.01324468226007258,5.299410980315969,5.286166298055896,0,0.02479236395190282,5.950072173073687,5.925279809121784,0,222381,29209,1.1259954762322322,3.4852271560135573,0.32307663914800855
